UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Failure Type
7447,L54626,L,300.2,311.8,1379.0,51.0,46.0,0,No Failure
7448,M22307,M,300.3,311.9,1677.0,30.8,48.0,0,No Failure
7449,L54628,L,300.3,311.8,1488.0,38.4,51.0,0,No Failure
7450,L54629,L,300.3,311.8,,45.9,53.0,0,No Failure
7451,L54630,L,300.3,311.8,1451.0,41.0,55.0,0,No Failure
7452,L54631,L,300.3,311.8,1508.0,43.1,57.0,0,No Failure
7453,L54632,L,300.3,311.7,1579.0,33.6,59.0,0,No Failure
7454,H36867,H,300.3,311.7,1432.0,47.7,61.0,0,No Failure
7455,L54634,L,300.2,311.6,1446.0,47.3,66.0,0,No Failure
7456,M22315,M,300.2,311.7,1597.0,39.5,68.0,0,No Failure
7457,M22316,M,300.2,311.7,1397.0,,71.0,0,No Failure
7458,L54637,L,300.1,311.6,1530.0,36.6,74.0,0,No Failure
7459,M22318,M,300.1,311.6,1433.0,51.4,76.0,0,No Failure
7460,L54639,L,300.0,311.5,1591.0,32.0,79.0,0,No Failure
7461,L54640,L,300.0,311.5,1445.0,41.6,81.0,0,No Failure
7462,L54641,L,300.0,311.5,1749.0,28.3,83.0,0,No Failure
7463,L54642,L,300.0,311.3,1703.0,30.4,85.0,0,No Failure
7464,H36877,H,300.1,311.4,1518.0,46.9,87.0,0,No Failure
7465,L54644,L,300.1,311.3,1535.0,42.3,92.0,0,No Failure
7466,M22325,M,300.1,311.4,1390.0,52.1,94.0,0,No Failure
7467,H36880,H,300.3,311.6,1801.0,23.6,97.0,0,No Failure
7468,H36881,H,300.3,311.6,1463.0,41.6,102.0,0,No Failure
7469,L54648,L,300.3,311.6,1560.0,37.7,107.0,0,No Failure
7470,L54649,L,300.3,311.6,1607.0,33.5,109.0,0,No Failure
7471,L54650,L,300.4,311.6,1332.0,54.6,111.0,0,No Failure
7472,L54651,L,300.3,311.7,1365.0,53.3,113.0,0,No Failure
7473,M22332,M,300.3,311.6,1617.0,32.5,115.0,0,No Failure
7474,M22333,M,300.3,311.6,1304.0,62.8,118.0,0,No Failure
7475,L54654,L,300.3,311.7,1989.0,22.3,121.0,0,No Failure
7476,H36889,H,300.3,311.6,1339.0,53.4,123.0,0,No Failure
7477,L54656,L,300.2,311.5,1492.0,41.8,128.0,0,No Failure
7478,M22337,M,300.1,311.3,1518.0,40.2,130.0,0,No Failure
7479,L54658,L,300.1,311.3,1479.0,39.5,133.0,0,No Failure
7480,M22339,M,300.1,311.3,1523.0,34.1,135.0,0,No Failure
7481,M22340,M,300.2,311.4,1570.0,35.3,138.0,0,No Failure
7482,H36895,H,300.2,311.4,1506.0,36.1,141.0,0,No Failure
7483,M22342,M,,,1510.0,47.5,146.0,0,No Failure
7484,L54663,L,300.2,311.6,1671.0,28.8,149.0,0,No Failure
7485,M22344,M,300.3,311.6,1312.0,53.4,151.0,0,No Failure
7486,L54665,L,300.3,311.6,1595.0,38.8,154.0,0,No Failure
7487,L54666,L,300.3,311.7,1635.0,31.8,156.0,0,No Failure
7488,L54667,L,300.3,311.7,1707.0,33.6,158.0,0,No Failure
7489,L54668,L,300.3,311.7,1545.0,43.5,160.0,0,Random Failures
7490,M22349,M,300.2,311.6,1751.0,28.0,162.0,0,No Failure
7491,M22350,M,300.4,311.8,1707.0,30.0,165.0,0,No Failure
7492,L54671,L,300.4,311.8,1320.0,57.9,168.0,0,No Failure
7493,M22352,M,300.3,311.7,1319.0,51.4,170.0,0,No Failure
7494,L54673,L,300.2,311.7,1448.0,54.2,173.0,0,No Failure
7495,L54674,L,300.2,311.8,1436.0,48.2,175.0,0,No Failure
7496,L54675,L,300.3,311.9,1609.0,34.0,177.0,0,No Failure
7497,L54676,L,300.2,311.8,1464.0,44.5,179.0,0,No Failure
7498,M22357,M,300.3,311.8,1483.0,45.1,181.0,0,No Failure
7499,M22358,M,300.2,311.8,1748.0,28.5,184.0,0,No Failure
7500,L54679,L,300.3,311.8,1746.0,,,0,No Failure
7501,L54680,L,300.2,311.8,1410.0,51.4,189.0,0,No Failure
7502,L54681,L,300.2,311.7,1640.0,30.8,191.0,0,No Failure
7503,H36916,H,300.3,311.7,1655.0,29.9,193.0,0,No Failure
7504,M22363,M,300.3,311.7,1646.0,28.9,198.0,0,No Failure
7505,L54684,L,300.4,311.8,1589.0,42.0,201.0,0,No Failure
7506,L54685,L,300.5,311.9,1546.0,39.4,,0,No Failure
7507,L54686,L,300.5,311.9,1511.0,41.8,205.0,0,No Failure
7508,L54687,L,300.5,311.9,1750.0,28.3,207.0,0,No Failure
7509,M22368,M,300.5,311.9,1730.0,27.5,209.0,0,No Failure
7510,L54689,L,300.6,311.9,1372.0,60.1,212.0,1,Overstrain Failure
7511,L54690,L,300.5,311.8,1524.0,38.9,214.0,1,Tool Wear Failure
7512,L54691,L,300.4,311.8,1601.0,36.1,0.0,0,No Failure
7513,M22372,M,300.5,311.8,1636.0,34.4,2.0,0,No Failure
7514,L54693,L,300.4,311.8,2261.0,14.9,5.0,0,No Failure
7515,L54694,L,300.4,311.8,1636.0,32.3,7.0,0,No Failure
7516,M22375,M,300.4,311.9,1335.0,58.3,9.0,0,No Failure
7517,M22376,M,300.3,311.7,1236.0,57.5,12.0,0,No Failure
7518,L54697,L,300.3,311.7,1445.0,47.3,15.0,0,No Failure
7519,L54698,L,300.2,311.5,1500.0,40.8,17.0,0,No Failure
7520,L54699,L,300.2,311.6,1999.0,21.0,19.0,0,No Failure
7521,L54700,L,300.2,311.6,1529.0,35.5,21.0,0,No Failure
7522,M22381,M,300.2,311.6,,40.7,23.0,0,No Failure
7523,L54702,L,300.1,311.5,1334.0,54.0,26.0,0,No Failure
7524,M22383,M,300.1,311.5,1343.0,46.2,28.0,0,No Failure
7525,L54704,L,300.2,311.5,1639.0,31.1,31.0,0,No Failure
7526,H36939,H,300.1,311.5,1383.0,49.1,33.0,0,No Failure
7527,L54706,L,300.1,311.4,1660.0,31.4,38.0,0,No Failure
7528,L54707,L,300.1,311.3,1470.0,45.2,40.0,0,No Failure
7529,M22388,M,300.1,311.3,1748.0,26.6,42.0,0,No Failure
7530,L54709,L,300.1,311.4,1467.0,35.7,45.0,0,No Failure
7531,M22390,M,300.1,311.4,1617.0,39.3,47.0,0,No Failure
7532,H36945,H,300.1,311.4,1377.0,56.7,50.0,0,No Failure
7533,M22392,M,300.0,311.3,1629.0,32.1,55.0,0,No Failure
7534,L54713,L,300.0,311.2,1504.0,37.9,58.0,0,No Failure
7535,L54714,L,300.0,311.2,,47.3,60.0,0,No Failure
7536,L54715,L,300.0,311.2,1629.0,31.7,62.0,0,No Failure
7537,L54716,L,300.1,311.3,2579.0,12.5,64.0,1,Power Failure
7538,L54717,L,300.1,311.3,1305.0,64.7,66.0,0,No Failure
7539,M22398,M,,311.4,1450.0,38.5,68.0,0,No Failure
7540,L54719,L,300.2,,1487.0,36.9,71.0,0,No Failure
7541,M22400,M,300.2,311.3,1587.0,31.2,73.0,0,No Failure
7542,M22401,M,300.3,311.5,1528.0,40.9,76.0,0,No Failure
7543,M22402,M,300.4,311.6,1401.0,49.9,79.0,0,No Failure
7544,L54723,L,300.3,311.5,1446.0,45.0,82.0,0,No Failure
7545,L54724,L,300.2,311.4,,44.2,84.0,0,No Failure
7546,L54725,L,300.2,311.4,1891.0,22.6,86.0,0,No Failure
7547,H36960,H,300.2,311.5,1454.0,42.8,88.0,0,No Failure
7548,L54727,L,300.1,311.4,1430.0,40.9,,0,No Failure
7549,L54728,L,300.2,311.4,1495.0,43.6,95.0,0,No Failure
7550,L54729,L,300.3,311.4,1544.0,41.6,97.0,0,No Failure
7551,M22410,M,300.3,311.4,1554.0,34.3,99.0,0,No Failure
7552,M22411,M,300.2,311.3,1491.0,37.3,102.0,0,No Failure
7553,L54732,L,300.3,311.3,1525.0,40.7,105.0,0,No Failure
7554,L54733,L,300.3,311.3,1505.0,39.6,107.0,0,No Failure
7555,M22414,M,300.3,311.4,1371.0,50.2,109.0,0,No Failure
7556,L54735,L,300.3,311.3,1332.0,60.5,112.0,0,No Failure
7557,L54736,L,300.3,311.4,1471.0,37.0,114.0,0,No Failure
7558,M22417,M,300.4,311.5,1750.0,27.3,116.0,0,No Failure
7559,M22418,M,,311.4,1386.0,48.1,119.0,0,No Failure
7560,M22419,M,300.4,311.4,1355.0,56.2,,0,No Failure
7561,M22420,M,300.3,311.3,1377.0,53.8,125.0,0,No Failure
7562,L54741,L,300.3,311.1,1388.0,49.4,128.0,0,No Failure
7563,M22422,M,300.3,311.1,1350.0,58.7,130.0,0,No Failure
7564,M22423,M,300.4,311.2,1831.0,23.4,133.0,0,No Failure
7565,M22424,M,300.3,311.2,1381.0,65.2,136.0,1,Power Failure
7566,M22425,M,300.3,311.2,1783.0,,139.0,0,No Failure
7567,L54746,L,300.3,311.0,1613.0,34.7,142.0,0,No Failure
7568,M22427,M,300.2,311.0,2370.0,14.7,144.0,0,No Failure
7569,L54748,L,,311.0,1627.0,33.7,147.0,0,No Failure
7570,L54749,L,,311.0,1255.0,,149.0,1,Power Failure
7571,H36984,H,300.2,311.0,1777.0,27.5,151.0,0,No Failure
7572,L54751,L,300.3,311.1,1606.0,30.9,156.0,0,No Failure
7573,L54752,L,300.3,311.1,1676.0,28.6,,0,No Failure
7574,L54753,L,300.3,311.1,1605.0,,160.0,0,No Failure
7575,L54754,L,300.4,311.1,1487.0,37.4,162.0,0,No Failure
7576,L54755,L,300.4,311.2,1471.0,46.5,164.0,0,No Failure
7577,M22436,M,300.3,311.1,1477.0,44.2,166.0,0,No Failure
7578,L54757,L,300.4,311.2,1530.0,,169.0,0,No Failure
7579,L54758,L,,311.2,1673.0,28.9,171.0,0,No Failure
7580,L54759,L,300.4,311.2,1436.0,56.8,173.0,0,No Failure
7581,L54760,L,300.4,311.3,1495.0,51.2,175.0,0,No Failure
7582,M22441,M,300.4,311.2,1366.0,56.1,177.0,0,No Failure
7583,H36996,H,300.4,311.2,1489.0,45.3,180.0,0,No Failure
7584,L54763,L,300.3,311.1,1480.0,46.6,185.0,0,No Failure
7585,L54764,L,300.4,311.2,1472.0,37.3,187.0,0,No Failure
7586,L54765,L,300.4,311.1,1397.0,50.8,189.0,0,No Failure
7587,L54766,L,300.4,311.1,1589.0,35.5,191.0,0,No Failure
7588,L54767,L,300.4,311.1,1405.0,54.1,193.0,0,No Failure
7589,L54768,L,300.4,311.1,2013.0,20.1,195.0,0,No Failure
7590,L54769,L,300.4,311.0,1802.0,26.0,197.0,0,No Failure
7591,M22450,M,300.4,,1433.0,46.1,199.0,0,No Failure
7592,M22451,M,300.5,311.1,1296.0,61.3,,1,Overstrain Failure
7593,M22452,M,300.5,311.2,1551.0,36.6,205.0,0,No Failure
7594,L54773,L,300.5,311.2,1270.0,67.5,208.0,1,Overstrain Failure
7595,L54774,L,300.6,311.3,1531.0,38.5,0.0,0,No Failure
7596,H37009,H,300.5,311.2,1397.0,45.2,2.0,0,No Failure
7597,L54776,L,300.5,311.1,,37.2,7.0,0,No Failure
7598,L54777,L,300.5,311.0,2074.0,18.9,9.0,0,No Failure
7599,L54778,L,300.5,311.1,1491.0,42.6,11.0,0,No Failure
7600,L54779,L,300.5,311.0,1759.0,28.3,13.0,0,No Failure
7601,M22460,M,300.4,311.0,1595.0,35.4,15.0,0,No Failure
7602,L54781,L,300.4,311.2,1351.0,62.0,18.0,0,No Failure
7603,L54782,L,300.4,311.2,1705.0,28.7,20.0,0,No Failure
7604,L54783,L,300.4,311.2,1406.0,43.6,22.0,0,No Failure
7605,L54784,L,300.4,311.3,1639.0,34.6,24.0,0,No Failure
7606,H37019,H,300.4,311.3,2026.0,20.3,26.0,0,No Failure
7607,M22466,M,300.4,311.3,1350.0,56.5,31.0,0,No Failure
7608,M22467,M,300.5,311.3,1468.0,41.1,34.0,0,No Failure
7609,L54788,L,300.5,311.4,1642.0,27.1,37.0,0,No Failure
7610,L54789,L,,311.3,1490.0,41.8,39.0,0,No Failure
7611,M22470,M,300.5,311.3,,43.4,41.0,0,No Failure
7612,L54791,L,300.5,311.4,,32.7,44.0,0,No Failure
7613,M22472,M,300.5,,1743.0,27.6,46.0,0,No Failure
7614,L54793,L,,311.3,1475.0,46.3,49.0,0,No Failure
7615,L54794,L,300.5,311.4,1432.0,47.5,51.0,0,No Failure
7616,L54795,L,300.5,311.4,1442.0,47.0,53.0,0,No Failure
7617,M22476,M,300.6,311.4,1468.0,40.4,55.0,0,No Failure
7618,L54797,L,300.5,311.4,1556.0,45.3,58.0,0,No Failure
7619,M22478,M,300.5,311.4,1312.0,51.4,60.0,0,No Failure
7620,L54799,L,300.6,311.5,1459.0,47.0,63.0,0,No Failure
7621,L54800,L,300.5,311.5,1651.0,36.9,65.0,0,No Failure
7622,L54801,L,300.5,311.5,1490.0,38.4,67.0,0,No Failure
7623,M22482,M,300.6,311.6,1473.0,31.5,69.0,0,No Failure
7624,L54803,L,300.6,,1734.0,29.9,72.0,0,No Failure
7625,L54804,L,300.6,311.7,1507.0,45.5,74.0,0,No Failure
7626,L54805,L,300.6,311.7,1556.0,34.9,76.0,0,No Failure
7627,H37040,H,300.5,311.6,1351.0,53.5,78.0,0,No Failure
7628,L54807,L,300.5,311.7,1445.0,44.8,83.0,0,No Failure
7629,L54808,L,300.5,311.7,1619.0,32.7,85.0,0,No Failure
7630,M22489,M,300.5,311.7,1269.0,64.0,87.0,0,No Failure
7631,L54810,L,300.5,311.6,1534.0,37.7,90.0,0,No Failure
7632,L54811,L,300.5,311.6,1444.0,49.3,92.0,0,No Failure
7633,L54812,L,300.5,311.6,1744.0,26.8,94.0,0,No Failure
7634,L54813,L,300.4,311.5,1441.0,44.6,96.0,0,No Failure
7635,M22494,M,300.3,311.3,1506.0,40.7,98.0,0,No Failure
7636,L54815,L,,311.4,1526.0,38.5,101.0,0,No Failure
7637,L54816,L,300.4,311.5,1704.0,29.7,103.0,0,No Failure
7638,H37051,H,300.4,311.4,1445.0,,105.0,0,No Failure
7639,L54818,L,300.5,311.5,1661.0,35.9,110.0,0,No Failure
7640,L54819,L,300.5,311.4,1466.0,41.8,112.0,0,No Failure
7641,L54820,L,300.4,311.3,1608.0,35.1,114.0,0,No Failure
7642,M22501,M,300.4,311.4,1352.0,57.3,116.0,0,No Failure
7643,M22502,M,300.4,311.4,1604.0,31.7,119.0,0,No Failure
7644,H37057,H,300.4,311.4,1427.0,50.7,122.0,0,No Failure
7645,L54824,L,300.4,311.4,1424.0,44.6,127.0,0,No Failure
7646,L54825,L,300.4,311.4,1662.0,29.3,129.0,0,No Failure
7647,L54826,L,300.4,311.4,1936.0,23.9,131.0,0,No Failure
7648,L54827,L,300.4,311.4,1728.0,31.7,133.0,0,No Failure
7649,L54828,L,300.4,311.4,1552.0,28.8,135.0,0,No Failure
7650,H37063,H,300.4,311.5,1662.0,29.0,137.0,0,No Failure
7651,L54830,L,300.3,311.4,1343.0,57.7,142.0,0,No Failure
7652,M22511,M,300.4,311.5,1476.0,32.6,144.0,0,No Failure
7653,L54832,L,300.3,311.4,1346.0,51.1,147.0,0,No Failure
7654,L54833,L,300.4,311.5,1492.0,44.6,149.0,0,No Failure
7655,M22514,M,300.3,311.5,1540.0,41.5,151.0,0,No Failure
7656,L54835,L,300.4,311.5,1596.0,32.5,154.0,0,No Failure
7657,L54836,L,300.5,311.6,1541.0,47.8,156.0,0,No Failure
7658,L54837,L,300.5,311.6,1661.0,30.0,158.0,0,No Failure
7659,M22518,M,300.4,311.6,1359.0,55.4,160.0,0,No Failure
7660,L54839,L,300.5,311.6,1528.0,42.4,163.0,0,No Failure
7661,M22520,M,300.5,311.6,1246.0,52.9,165.0,0,No Failure
7662,L54841,L,300.5,311.6,1575.0,32.5,168.0,0,No Failure
7663,M22522,M,300.5,311.6,1658.0,30.4,170.0,0,No Failure
7664,L54843,L,300.5,311.6,1385.0,54.8,173.0,0,No Failure
7665,H37078,H,300.5,311.7,1454.0,50.3,175.0,0,No Failure
7666,L54845,L,300.5,311.6,1497.0,40.5,180.0,0,No Failure
7667,M22526,M,300.6,311.7,1424.0,50.8,182.0,0,No Failure
7668,L54847,L,300.6,311.7,1528.0,43.9,185.0,0,No Failure
7669,L54848,L,300.6,311.8,1539.0,37.0,187.0,0,No Failure
7670,L54849,L,300.7,311.8,1336.0,58.4,189.0,1,Overstrain Failure
7671,L54850,L,300.5,311.6,1525.0,37.6,191.0,0,No Failure
7672,M22531,M,300.5,311.6,,51.1,193.0,0,No Failure
7673,M22532,M,300.5,311.7,2141.0,17.2,196.0,0,No Failure
7674,M22533,M,300.5,311.6,1476.0,39.1,199.0,0,No Failure
7675,L54854,L,300.5,311.6,1509.0,47.2,202.0,0,No Failure
7676,L54855,L,300.5,311.6,1447.0,45.4,204.0,0,No Failure
7677,L54856,L,300.6,311.7,1448.0,49.1,206.0,0,No Failure
7678,L54857,L,,311.7,1428.0,52.6,208.0,0,No Failure
7679,M22538,M,300.6,311.7,,52.1,210.0,0,No Failure
7680,L54859,L,300.7,311.7,1635.0,32.4,213.0,0,No Failure
7681,L54860,L,300.7,311.7,1395.0,43.7,,0,No Failure
7682,L54861,L,300.7,311.8,1443.0,,217.0,0,No Failure
7683,M22542,M,300.7,311.7,1412.0,49.1,219.0,0,No Failure
7684,L54863,L,300.7,311.7,1524.0,43.5,222.0,0,No Failure
7685,M22544,M,300.7,311.8,1407.0,42.4,224.0,0,No Failure
7686,L54865,L,300.8,311.7,1397.0,43.5,227.0,0,No Failure
7687,M22546,M,300.7,311.7,1504.0,36.9,,0,No Failure
7688,M22547,M,300.7,311.7,2097.0,18.9,232.0,1,Tool Wear Failure
7689,L54868,L,300.6,311.7,1553.0,39.8,0.0,0,No Failure
7690,L54869,L,300.6,311.7,1432.0,39.2,2.0,0,No Failure
7691,M22550,M,300.5,311.6,1577.0,36.5,4.0,0,No Failure
7692,M22551,M,300.5,311.5,1370.0,56.1,7.0,0,No Failure
7693,H37106,H,300.5,311.6,,36.2,10.0,0,No Failure
7694,L54873,L,,311.6,1964.0,21.4,15.0,0,No Failure
7695,H37108,H,300.6,311.7,1500.0,36.7,17.0,0,No Failure
7696,L54875,L,300.6,311.7,1488.0,47.7,22.0,0,No Failure
7697,H37110,H,300.6,311.5,1282.0,60.2,24.0,0,No Failure
7698,L54877,L,300.5,311.4,1400.0,45.1,29.0,0,No Failure
7699,L54878,L,300.6,311.5,1419.0,38.6,31.0,0,No Failure
7700,M22559,M,300.7,311.5,1441.0,40.6,33.0,0,No Failure
7701,M22560,M,,311.6,1348.0,62.5,36.0,0,No Failure
7702,H37115,H,300.8,311.7,1468.0,38.7,39.0,0,No Failure
7703,M22562,M,300.7,311.7,1701.0,30.8,44.0,0,No Failure
7704,H37117,H,300.7,311.7,1864.0,23.6,47.0,0,No Failure
7705,M22564,M,300.6,311.6,1630.0,31.8,52.0,0,No Failure
7706,L54885,L,300.5,311.5,1316.0,49.7,55.0,0,No Failure
7707,L54886,L,300.5,311.5,1708.0,31.2,57.0,0,No Failure
7708,H37121,H,300.5,311.4,1679.0,27.5,59.0,0,No Failure
7709,L54888,L,300.5,311.4,1709.0,32.3,64.0,0,No Failure
7710,L54889,L,300.5,311.4,1445.0,41.5,66.0,0,No Failure
7711,M22570,M,300.5,311.4,1390.0,51.9,68.0,0,No Failure
7712,L54891,L,300.4,311.4,1309.0,55.5,71.0,0,No Failure
7713,L54892,L,300.5,,1499.0,37.6,73.0,0,No Failure
7714,M22573,M,300.5,311.4,2072.0,18.8,75.0,0,No Failure
7715,L54894,L,300.5,311.5,1487.0,43.0,78.0,0,No Failure
7716,L54895,L,300.5,311.5,1302.0,49.6,80.0,0,No Failure
7717,M22576,M,300.5,311.5,1378.0,48.2,82.0,0,No Failure
7718,L54897,L,300.5,311.6,,53.0,85.0,0,No Failure
7719,H37132,H,300.6,311.7,,,87.0,0,No Failure
7720,H37133,H,300.6,311.7,1535.0,33.3,92.0,0,No Failure
7721,H37134,H,300.5,311.6,1476.0,41.7,97.0,0,No Failure
7722,L54901,L,,311.6,1425.0,42.4,102.0,0,No Failure
7723,L54902,L,300.5,311.7,1409.0,54.7,104.0,0,No Failure
7724,L54903,L,300.5,311.6,,30.2,106.0,0,No Failure
7725,M22584,M,300.5,311.6,1454.0,41.4,108.0,0,No Failure
7726,L54905,L,300.6,311.7,,26.9,111.0,0,No Failure
7727,M22586,M,300.8,311.9,1761.0,29.0,113.0,0,No Failure
7728,M22587,M,300.7,311.9,1657.0,30.9,116.0,0,No Failure
7729,L54908,L,300.7,311.8,1420.0,47.0,,0,No Failure
7730,H37143,H,300.7,311.9,1329.0,59.2,121.0,0,No Failure
7731,L54910,L,300.6,311.9,1472.0,,126.0,0,No Failure
7732,L54911,L,300.6,312.0,1566.0,30.1,128.0,0,No Failure
7733,L54912,L,300.6,312.0,1430.0,,130.0,0,No Failure
7734,L54913,L,300.6,312.0,1481.0,40.9,132.0,0,No Failure
7735,L54914,L,300.6,312.0,,29.4,134.0,0,No Failure
7736,L54915,L,300.6,312.0,1406.0,55.1,136.0,0,No Failure
7737,H37150,H,300.6,312.1,1354.0,46.9,138.0,0,No Failure
7738,M22597,M,,312.0,1985.0,19.3,143.0,0,No Failure
7739,M22598,M,300.5,312.0,1263.0,60.8,146.0,0,No Failure
7740,L54919,L,300.5,311.9,1576.0,31.1,149.0,0,No Failure
7741,L54920,L,300.5,312.0,1453.0,45.1,151.0,0,No Failure
7742,L54921,L,300.5,312.0,1478.0,39.0,153.0,0,No Failure
7743,M22602,M,300.5,311.9,1323.0,57.9,155.0,0,No Failure
7744,L54923,L,300.5,311.9,1710.0,28.4,158.0,0,No Failure
7745,L54924,L,300.4,311.7,1314.0,59.5,160.0,0,No Failure
7746,L54925,L,,311.7,,39.6,162.0,0,No Failure
7747,M22606,M,300.4,311.7,1508.0,45.4,164.0,0,No Failure
7748,M22607,M,300.5,311.8,1331.0,55.3,167.0,0,No Failure
7749,L54928,L,300.4,311.7,1515.0,47.4,170.0,0,No Failure
7750,L54929,L,300.4,311.6,1674.0,33.0,172.0,0,No Failure
7751,L54930,L,300.4,311.7,1444.0,51.2,174.0,0,No Failure
7752,M22611,M,300.4,311.7,1398.0,42.6,176.0,0,No Failure
7753,M22612,M,300.4,311.7,1832.0,24.2,179.0,0,No Failure
7754,M22613,M,300.5,311.8,1591.0,42.0,182.0,0,No Failure
7755,M22614,M,300.4,311.7,1478.0,39.9,185.0,0,No Failure
7756,M22615,M,300.4,311.8,1362.0,47.6,188.0,0,No Failure
7757,L54936,L,300.5,311.8,1368.0,57.9,191.0,1,Overstrain Failure
7758,M22617,M,300.3,311.7,1723.0,28.3,193.0,0,No Failure
7759,L54938,L,300.4,311.8,1689.0,30.8,196.0,0,No Failure
7760,L54939,L,300.4,311.8,1272.0,59.2,198.0,1,Overstrain Failure
7761,M22620,M,300.4,311.7,1511.0,33.0,200.0,0,No Failure
7762,H37175,H,300.4,311.6,1715.0,30.8,203.0,0,No Failure
7763,M22622,M,300.3,311.5,1400.0,43.8,0.0,0,No Failure
7764,L54943,L,300.4,311.6,1200.0,76.6,3.0,1,Power Failure
7765,M22624,M,300.4,311.7,1555.0,,5.0,0,No Failure
7766,H37179,H,300.3,311.6,1427.0,56.2,8.0,0,No Failure
7767,L54946,L,300.3,311.4,,52.7,13.0,0,No Failure
7768,H37181,H,300.2,311.4,1319.0,54.6,15.0,0,No Failure
7769,M22628,M,300.2,311.4,1960.0,20.9,20.0,0,No Failure
7770,L54949,L,300.3,311.5,1552.0,38.9,23.0,0,No Failure
7771,L54950,L,300.3,311.5,,32.2,25.0,0,No Failure
7772,L54951,L,300.3,311.6,1709.0,29.5,27.0,0,No Failure
7773,H37186,H,300.3,311.5,1464.0,41.0,29.0,0,No Failure
7774,L54953,L,,311.4,1759.0,24.8,34.0,0,No Failure
7775,L54954,L,300.3,311.5,1634.0,31.9,36.0,0,No Failure
7776,L54955,L,300.3,311.5,1663.0,33.6,38.0,0,No Failure
7777,M22636,M,300.3,311.5,1445.0,47.3,40.0,0,No Failure
7778,L54957,L,300.3,,1695.0,25.6,43.0,0,No Failure
7779,L54958,L,300.4,311.6,1517.0,39.0,45.0,0,No Failure
7780,L54959,L,300.5,311.7,1811.0,26.8,47.0,0,No Failure
7781,L54960,L,300.4,311.6,1815.0,23.5,,0,No Failure
7782,L54961,L,300.4,311.7,1513.0,40.0,51.0,0,No Failure
7783,M22642,M,300.4,311.6,1518.0,36.4,53.0,0,No Failure
7784,L54963,L,300.3,311.5,1667.0,28.8,56.0,0,No Failure
7785,L54964,L,300.3,311.5,1403.0,60.1,58.0,0,No Failure
7786,L54965,L,300.2,311.5,,42.1,60.0,0,No Failure
7787,L54966,L,300.3,311.5,1466.0,46.2,62.0,0,No Failure
7788,L54967,L,300.3,311.5,1378.0,47.5,64.0,0,No Failure
7789,M22648,M,300.2,311.5,1547.0,40.9,66.0,0,No Failure
7790,L54969,L,300.2,311.5,1495.0,38.5,69.0,0,No Failure
7791,L54970,L,300.1,311.4,1729.0,29.3,71.0,0,No Failure
7792,L54971,L,300.1,311.4,1418.0,47.7,73.0,0,No Failure
7793,H37206,H,300.1,311.4,1485.0,40.4,75.0,0,No Failure
7794,L54973,L,300.1,311.5,1434.0,40.8,80.0,0,No Failure
7795,M22654,M,300.2,,1415.0,55.8,82.0,0,No Failure
7796,H37209,H,300.1,311.6,1674.0,29.6,85.0,0,No Failure
7797,L54976,L,300.1,311.5,1454.0,52.4,90.0,0,No Failure
7798,L54977,L,300.0,311.4,1476.0,39.0,92.0,0,No Failure
7799,L54978,L,300.0,311.5,1812.0,28.3,94.0,0,No Failure
7800,L54979,L,300.0,311.4,1374.0,41.9,96.0,0,No Failure
7801,M22660,M,300.1,311.4,1524.0,40.6,98.0,0,No Failure
7802,L54981,L,300.0,311.4,1383.0,49.6,101.0,0,No Failure
7803,L54982,L,299.9,311.3,1429.0,58.2,103.0,0,No Failure
7804,M22663,M,299.8,311.3,1517.0,41.2,105.0,0,No Failure
7805,M22664,M,299.9,311.4,1480.0,44.9,108.0,0,No Failure
7806,L54985,L,299.9,311.4,1706.0,28.8,111.0,0,No Failure
7807,L54986,L,,311.5,1349.0,48.6,113.0,0,No Failure
7808,M22667,M,300.0,311.5,1451.0,49.0,115.0,0,No Failure
7809,L54988,L,299.9,311.4,1627.0,36.7,118.0,0,No Failure
7810,M22669,M,300.0,311.4,1537.0,35.4,120.0,0,No Failure
7811,L54990,L,300.1,311.5,2218.0,17.0,123.0,0,No Failure
7812,M22671,M,300.0,,,39.0,125.0,0,No Failure
7813,L54992,L,300.0,311.5,1666.0,32.0,128.0,0,No Failure
7814,L54993,L,300.0,311.5,1455.0,41.7,130.0,0,No Failure
7815,L54994,L,300.0,311.4,1927.0,24.6,132.0,0,No Failure
7816,M22675,M,299.9,311.3,1703.0,28.4,134.0,0,No Failure
7817,L54996,L,299.8,311.2,1533.0,35.9,137.0,0,No Failure
7818,H37231,H,299.8,311.3,1785.0,25.4,139.0,0,No Failure
7819,L54998,L,299.8,311.2,2142.0,16.6,144.0,0,No Failure
7820,L54999,L,299.8,311.2,1369.0,46.2,146.0,0,No Failure
7821,M22680,M,299.8,311.2,1706.0,29.2,148.0,0,No Failure
7822,L55001,L,299.9,311.3,1802.0,24.4,151.0,0,No Failure
7823,H37236,H,299.9,311.3,1413.0,41.8,153.0,0,No Failure
7824,L55003,L,300.0,311.3,1484.0,53.2,158.0,0,No Failure
7825,L55004,L,299.9,311.3,1535.0,38.1,160.0,0,No Failure
7826,M22685,M,299.9,311.2,1579.0,35.5,162.0,0,No Failure
7827,L55006,L,299.8,311.1,1300.0,64.2,165.0,0,No Failure
